dataset,sample_id,modal,natoms,case,repeat_idx,energy,abs_energy_diff_vs_reference,max_abs_force_diff_vs_reference,mean_abs_force_diff_vs_reference,n_warmup,n_repeat,device,resolved_policy
qm9_hf,0_3057,qcml,29,e3nn_baseline,0,-9658.6982421875,0.0,6.109476089477539e-07,1.2423254247551085e-07,2,10,cuda,baseline
qm9_hf,0_3057,qcml,29,e3nn_baseline,1,-9658.6982421875,0.0,7.078051567077637e-07,1.4218458943560108e-07,2,10,cuda,baseline
qm9_hf,0_3057,qcml,29,e3nn_baseline,2,-9658.6982421875,0.0,5.140900611877441e-07,1.105704683368458e-07,2,10,cuda,baseline
qm9_hf,0_3057,qcml,29,e3nn_baseline,3,-9658.6982421875,0.0,5.587935447692871e-07,1.2572319008086197e-07,2,10,cuda,baseline
qm9_hf,0_3057,qcml,29,e3nn_baseline,4,-9658.6982421875,0.0,6.407499313354492e-07,9.815015999947718e-08,2,10,cuda,baseline
qm9_hf,0_3057,qcml,29,e3nn_baseline,5,-9658.6982421875,0.0,4.76837158203125e-07,1.1259368903893119e-07,2,10,cuda,baseline
qm9_hf,0_3057,qcml,29,e3nn_baseline,6,-9658.6982421875,0.0,5.289912223815918e-07,1.3426567591068306e-07,2,10,cuda,baseline
qm9_hf,0_3057,qcml,29,e3nn_baseline,7,-9658.6982421875,0.0,7.152557373046875e-07,1.2661438120176172e-07,2,10,cuda,baseline
qm9_hf,0_3057,qcml,29,e3nn_baseline,8,-9658.6982421875,0.0,4.842877388000488e-07,1.2853590192207776e-07,2,10,cuda,baseline
qm9_hf,0_3057,qcml,29,e3nn_baseline,9,-9658.6982421875,0.0,5.811452865600586e-07,1.2249836345290532e-07,2,10,cuda,baseline
qm9_hf,0_3057,qcml,29,e3nn_pair_full,0,-9658.6982421875,0.0,5.587935447692871e-07,1.485539797840829e-07,2,10,cuda,full
qm9_hf,0_3057,qcml,29,e3nn_pair_full,1,-9658.6982421875,0.0,9.909272193908691e-07,1.8437242488289485e-07,2,10,cuda,full
qm9_hf,0_3057,qcml,29,e3nn_pair_full,2,-9658.6982421875,0.0,9.909272193908691e-07,1.746898874444014e-07,2,10,cuda,full
qm9_hf,0_3057,qcml,29,e3nn_pair_full,3,-9658.6982421875,0.0,9.909272193908691e-07,1.8317884098451032e-07,2,10,cuda,full
qm9_hf,0_3057,qcml,29,e3nn_pair_full,4,-9658.6982421875,0.0,6.258487701416016e-07,1.6272720415599906e-07,2,10,cuda,full
qm9_hf,0_3057,qcml,29,e3nn_pair_full,5,-9658.6982421875,0.0,1.0356307029724121e-06,1.8174974059093074e-07,2,10,cuda,full
qm9_hf,0_3057,qcml,29,e3nn_pair_full,6,-9658.6982421875,0.0,9.909272193908691e-07,1.8360168496656115e-07,2,10,cuda,full
qm9_hf,0_3057,qcml,29,e3nn_pair_full,7,-9658.6982421875,0.0,6.258487701416016e-07,1.8965528170156176e-07,2,10,cuda,full
qm9_hf,0_3057,qcml,29,e3nn_pair_full,8,-9658.6982421875,0.0,1.2293457984924316e-06,2.0011927404084418e-07,2,10,cuda,full
qm9_hf,0_3057,qcml,29,e3nn_pair_full,9,-9658.6982421875,0.0,7.525086402893066e-07,1.8844028204512142e-07,2,10,cuda,full
